#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
** HUNGARIAN **;;;;;;;;;;;;;;
emperor_hungarian;Császár;Császár;Császár;;Császár;;;;;;;;;x
emperor_female_hungarian;Császárné;Császárné;Császárné;;Császárné;;;;;;;;;x
emperor_title_ruler_consort_hungarian;Császár;Császár;Császár;;Császár;;;;;;;;;x
emperor_title_ruler_consort_female_hungarian;Hitvestárs Császárné;Hitvestárs Császárné;Hitvestárs Császárné;;Hitvestárs Császárné;;;;;;;;;x
emperor_title_queen_mother_female_hungarian;Özvegy Császárné;Özvegy Császárné;Özvegy Császárné;;Özvegy Császárné;;;;;;;;;x
city_emperor_hungarian;Nagyherceg;Nagyherceg;Nagyherceg;;Nagyherceg;;;;;;;;;x
empire_of_hungarian;Birodalom a;Birodalom a;Birodalom a;;Birodalom a;;;;;;;;;x
#;;;;;;;;;;;;;;
king_hungarian;Király;Király;Király;;Király;;;;;;;;;x
king_female_hungarian;Királyné;Királyné;Királyné;;Királyné;;;;;;;;;x
title_regent_hungarian;Régens;Régens;Régens;;Régens;;;;;;;;;x
title_ruler_consort_hungarian;Királyné Férje;Királyné Férje;Királyné Férje;;Királyné Férje;;;;;;;;;x
title_ruler_consort_female_hungarian;Hitvestárs Királyné;Hitvestárs Királyné;Hitvestárs Királyné;;Hitvestárs Királyné;;;;;;;;;x
title_queen_mother_hungarian;Anya Királyné;Anya Királyné;Anya Királyné;;Anya Királyné;;;;;;;;;x
title_prince_hungarian;Királyfia;Királyfia;Királyfia;;Királyfia;;;;;;;;;x
title_prince_female_hungarian;Királylánya;Királylánya;Királylánya;;Királylánya;;;;;;;;;x
city_king_hungarian;Doge Sereno;Doge Sereno;Doge Sereno;;Doge Sereno;;;;;;;;;x
kingdom_of_hungarian;Királyság a;Királyság a;Királyság a;;Királyság a;;;;;;;;;x
#;;;;;;;;;;;;;;
duke_hungarian;Herceg;Herceg;Herceg;;Herceg;;;;;;;;;x
duke_female_hungarian;Hercegné;Hercegné;Hercegné;;Hercegné;;;;;;;;;x
duke_title_ruler_consort_hungarian;Herceg;Herceg;Herceg;;Herceg;;;;;;;;;x
duke_title_ruler_consort_female_hungarian;Hercegné;Hercegné;Hercegné;;Hercegné;;;;;;;;;x
city_duke_hungarian;Dózse;Dózse;Dózse;;Dózse;;;;;;;;;x
duchy_of_hungarian;Hercegség a;Hercegség a;Hercegség a;;Hercegség a;;;;;;;;;x
#;;;;;;;;;;;;;;
count_hungarian;Gróf;Gróf;Gróf;;Gróf;;;;;;;;;x
count_female_hungarian;Grófné;Grófné;Grófné;;Grófné;;;;;;;;;x
county_of_hungarian;Megye a;Megye a;Megye a;;Megye a;;;;;;;;;x
count_title_ruler_consort_hungarian;Gróf;Gróf;Gróf;;Gróf;;;;;;;;;x
count_title_ruler_consort_female_hungarian;Grófné;Grófné;Grófné;;Grófné;;;;;;;;;x
city_count_hungarian;Fopolgármester;Fopolgármester;Fopolgármester;;Fopolgármester;;;;;;;;;x
#;;;;;;;;;;;;;;
baron_hungarian;Báró;Báró;Báró;;Báró;;;;;;;;;x
baron_female_hungarian;Báróné;Báróné;Báróné;;Báróné;;;;;;;;;x
baron_title_ruler_consort_hungarian;Báró;Báró;Báró;;Báró;;;;;;;;;x
baron_title_ruler_consort_female_hungarian;Báróné;Báróné;Báróné;;Báróné;;;;;;;;;x
barony_of_hungarian;Báróság a;Báróság a;Báróság a;;Báróság a;;;;;;;;;x
city_baron_hungarian;Polgármester;Polgármester;Polgármester;;Polgármester;;;;;;;;;x
#;;;;;;;;;;;;;;
emperor_king_christian_hungarian;Császár-Püspök;Császár-Püspök;Császár-Püspök;;Császár-Püspök;;;;;;;;;x
