#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
**ARMENIAN**;;;;;;;;;;;;;;
emperor_armenian;Kaysr;Kaysr;Kaysr;;Kaysr;;;;;;;;;x
emperor_female_armenian;Kaysruhi;Kaysruhi;Kaysruhi;;Kaysruhi;;;;;;;;;x
emperor_title_ruler_consort_armenian;Kaysr Kenakits’;Kaysr Kenakits’;Kaysr Kenakits’;;Kaysr Kenakits’;;;;;;;;;x
emperor_title_ruler_consort_female_armenian;Kaysruhi Kenakits’;Kaysruhi Kenakits’;Kaysruhi Kenakits’;;Kaysruhi Kenakits’;;;;;;;;;x
emperor_title_queen_mother_female_armenian;Mayr Kaysr;Mayr Kaysr;Mayr Kaysr;;Mayr Kaysr;;;;;;;;;x
city_emperor_armenian;Kaysr Hanrapetakan;Kaysr Hanrapetakan;Kaysr Hanrapetakan;;Kaysr Hanrapetakan;;;;;;;;;x
empire_of_armenian;Kaysrut’yun its’;Kaysrut’yun its’;Kaysrut’yun its’;;Kaysrut’yun its’;;;;;;;;;x
#;;;;;;;;;;;;;;
king_armenian;T’agavor;T’agavor;T’agavor;;T’agavor;;;;;;;;;x
king_female_armenian;T’aguhi;T’aguhi;T’aguhi;;T’aguhi;;;;;;;;;x
title_regent_armenian;Khnamakal;Khnamakal;Khnamakal;;Khnamakal;;;;;;;;;x
title_ruler_consort_armenian;T’agavor Kenakits’;T’agavor Kenakits’;T’agavor Kenakits’;;T’agavor Kenakits’;;;;;;;;;x
title_ruler_consort_female_armenian;T’aguhi Kenakits’;T’aguhi Kenakits’;T’aguhi Kenakits’;;T’aguhi Kenakits’;;;;;;;;;x
title_queen_mother_armenian;Mayr T’aguhi;Mayr T’aguhi;Mayr T’aguhi;;Mayr T’aguhi;;;;;;;;;x
title_prince_armenian;Ishkhan;Ishkhan;Ishkhan;;Ishkhan;;;;;;;;;x
title_prince_female_armenian;Ark’ayadustr;Ark’ayadustr;Ark’ayadustr;;Ark’ayadustr;;;;;;;;;x
city_king_armenian;Duk’s Jinj;Duk’s Jinj;Duk’s Jinj;;Duk’s Jinj;;;;;;;;;x
kingdom_of_armenian;T’agavorut’yun its’;T’agavorut’yun its’;T’agavorut’yun its’;;T’agavorut’yun its’;;;;;;;;;x
#;;;;;;;;;;;;;;
duke_armenian;Duk’s;Duk’s;Duk’s;;Duk’s;;;;;;;;;x
duke_female_armenian;Dk’suhi;Dk’suhi;Dk’suhi;;Dk’suhi;;;;;;;;;x
duke_title_ruler_consort_armenian;Duk’s Kenakits’;Duk’s Kenakits’;Duk’s Kenakits’;;Duk’s Kenakits’;;;;;;;;;x
duke_title_ruler_consort_female_armenian;Dk’suhi Kenakits’;Dk’suhi Kenakits’;Dk’suhi Kenakits’;;Dk’suhi Kenakits’;;;;;;;;;x
city_duke_armenian;Duk’s Veh;Duk’s Veh;Duk’s Veh;;Duk’s Veh;;;;;;;;;x
duchy_of_armenian;Dk’sut’yun its’;Dk’sut’yun its’;Dk’sut’yun its’;;Dk’sut’yun its’;;;;;;;;;x
#;;;;;;;;;;;;;;
count_armenian;Koms;Koms;Koms;;Koms;;;;;;;;;x
count_female_armenian;Komsuhi;Komsuhi;Komsuhi;;Komsuhi;;;;;;;;;x
count_title_ruler_consort_armenian;Koms Kenakits’;Koms Kenakits’;Koms Kenakits’;;Koms Kenakits’;;;;;;;;;x
count_title_ruler_consort_female_armenian;Komsuhi Kenakits’;Komsuhi Kenakits’;Komsuhi Kenakits’;;Komsuhi Kenakits’;;;;;;;;;x
city_count_armenian;K’aghak’apet Veh;K’aghak’apet Veh;K’aghak’apet Veh;;K’aghak’apet Veh;;;;;;;;;x
county_of_armenian;Komsut’yun its’;Komsut’yun its’;Komsut’yun its’;;Komsut’yun its’;;;;;;;;;x
#;;;;;;;;;;;;;;
baron_armenian;Baron;Baron;Baron;;Baron;;;;;;;;;x
baron_female_armenian;Baronuhi;Baronuhi;Baronuhi;;Baronuhi;;;;;;;;;x
baron_title_ruler_consort_armenian;Baron Kenakits’;Baron Kenakits’;Baron Kenakits’;;Baron Kenakits’;;;;;;;;;x
baron_title_ruler_consort_female_armenian;Baronuhi Kenakits’;Baronuhi Kenakits’;Baronuhi Kenakits’;;Baronuhi Kenakits’;;;;;;;;;x
barony_of_armenian;Baronut’yun its’;Baronut’yun its’;Baronut’yun its’;;Baronut’yun its’;;;;;;;;;x
city_baron_armenian;K’aghak’apet;K’aghak’apet;K’aghak’apet;;K’aghak’apet;;;;;;;;;x
#;;;;;;;;;;;;;;
emperor_king_christian_armenian;Kaysr-Yepiskopos;Kaysr-Yepiskopos;Kaysr-Yepiskopos;;Kaysr-Yepiskopos;;;;;;;;;x
temple_king_catholic_armenian;T’agavor-Ark’yepiskopos;T’agavor-Ark’yepiskopos;T’agavor-Ark’yepiskopos;;T’agavor-Ark’yepiskopos;;;;;;;;;x
