#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
tr_port_dummy;Small Merchant Port;Petit port marchand;Kleiner Handelshafen;;Puerto Mercante Pequeno;;;;;;;;;x
tr_port_3dummy;Large Merchant Port;Grand port marchand;Gro�er Handelshafen;;Gran Puerto Mercante;;;;;;;;;x
tr_warehouse_dummy;Small Warehouse;Petit entrepot;Kleines Lagerhaus;;Almacen Pequeno;;;;;;;;;x
tr_warehouse_3dummy;Large Warehouse;Grand entrepot;Gro�es Lagerhaus;;Gran Almacen;;;;;;;;;x
tr_enclave_dummy;Small Merchant Enclave;Petite enclave marchande;Kleine Handelsenklave;;Enclave Mercante Pequeno;;;;;;;;;x
tr_enclave_3dummy;Large Merchant Enclave;Grande enclave marchande;Grosse Handelsenklave;;Gran Enclave Mercante;;;;;;;;;x
tr_garrison_dummy;Small Garrison;Petite garnison;Kleine Garnison;;Guarnicion Pequeno;;;;;;;;;x
tr_garrison_3dummy;Large Garrison;Grande garnison;Gro�e Garnison;;Gran Guarnicion;;;;;;;;;x
tr_fort_dummy;Small Fort;Petit fort;Kleines Fort;;Fuerte Pequeno;;;;;;;;;x
tr_fort_3dummy;Large Fort;Grand fort;Gro�es Fort;;Gran Fuerte;;;;;;;;;x
ca_wall_q_1dummy;Shallow Castle Moat;Douves;Seichter Burggraben;;Foso de castillo poco profundo;;;;;;;;;x
ca_wall_q_dummy;Placeholder Placeholder Placeholder Placeholder Placeholder Placeholder Arrow Slits;Meurtrieres;Schiessscharte;;Hendiduras para lanzar flechas;;;;;;;;;x
ca_wall_q_3dummy;Portcullis;Herse;Fallgitter;;Rastrillo;;;;;;;;;x
ca_wall_q_4dummy;Deep Castle Moat;Pont-levis;Tiefer Burggraben;;Foso de castillo profundo;;;;;;;;;x
ca_wall_q_5dummy;Barbicans;Barbacanes;Vorwerke;;Barbacanas;;;;;;;;;x
ca_wall_1dummy;Wooden Palisade;Palissade;Holzpalisade;;Empalizada de madera;;;;;;;;;x
ca_wall_dummy;Placeholder Placeholder Placeholder Placeholder Placeholder Placeholder Low Stone Wall;Murs;Niedrige Steinmauer;;Muro de piedra bajo;;;;;;;;;x
ca_wall_3dummy;Medium Stone Wall;Remparts;Mittlere Steinmauer;;Muro de piedra mediano;;;;;;;;;x
ca_wall_4dummy;Large Stone Wall;Murailles;Gro�e Steinmauer;;Muro de piedra grande;;;;;;;;;x
ca_wall_5dummy;Huge Stone Wall;Grandes murailles;Riesige Steinmauer;;Muro de piedra muy grande;;;;;;;;;x
ca_keep_1dummy;Castle Donjon;Logis;Burgfried;;Torre del homenaje;;;;;;;;;x
ca_keep_dummy;Placeholder Placeholder Placeholder Placeholder Placeholder Placeholder Castle Keep;Tour;Bergfried;;Torre;;;;;;;;;x
ca_keep_3dummy;Expanded Keep;Donjon;Erweiterter Bergfried;;Torreon ampliado;;;;;;;;;x
ca_keep_4dummy;Large Keep;Chatelet;Gro�er Bergfried;;Torreon grande;;;;;;;;;x
#ca_militia_barracks_1dummy;Militia Training Ground;Camp des miliciens;Miliz-Ubungsplatz;;Campo de entrenamiento de la milicia;;;;;;;;;x
#ca_militia_barracks_dummy;Placeholder Placeholder Placeholder Placeholder Placeholder Placeholder Archery Range;Archerie;Bogenschiessplatz;;Arqueria;;;;;;;;;x
#ca_militia_barracks_3dummy;Large Archery Range;Guilde des archers;Grosser Bogenschiessplatz;;Arqueria grande;;;;;;;;;x
#ca_training_grounds_1dummy;Training Grounds;Champ de tir a l'arc;Ubungsplatze;;Campo de entrenamiento;;;;;;;;;x
#ca_warrior_cult;Warrior Cult;Culte du guerrier;Kriegerkult;;Culto guerrero;;;;;;;;;x
#ca_culture_saxon_english_dummy;Placeholder Placeholder Placeholder Placeholder Placeholder Placeholder Long Bow Range;Archerie d'arc long;Langbogen-Schiessplatz;;Arqueria de arco largo;;;;;;;;;x
#ca_culture_saxon_english_3dummy;Expanded Long Bow Range;Grande archerie d'arc long;Erweiterter Langbogen-Schiessplatz;;Arqueria de arco largo ampliada;;;;;;;;;x
#ca_culture_saxon_english_4dummy;Large Long Bow Range;Arbaletrerie;Grosser Langbogen-Schiessplatz;;Arqueria de arco largo grande;;;;;;;;;x
#ca_culture_group_baltic_1dummy;Small Warrior Gathering Ground;Lieu de reunion de guerriers;Kleiner Krieger-Sammelplatz;;Zona de reunion de guerreros pequeno;;;;;;;;;x
#ca_culture_group_baltic_dummy;Placeholder Placeholder Placeholder Placeholder Placeholder Placeholder Warrior Gathering Ground;Lieu de rassemblement de guerriers;Krieger-Sammelplatz;;Zona de reunion de guerreros;;;;;;;;;x
#ca_culture_group_baltic_3dummy;Medium Warrior Gathering Ground;Assemblee de guerriers;Mittlerer Krieger-Sammelplatz;;Zona de reunion de guerreros mediana;;;;;;;;;x
#ca_culture_group_baltic_4dummy;Large Warrior Gathering Ground;Grande assemblee de guerriers;Grosser Krieger-Sammelplatz;;Zona de reunion de guerreros grande;;;;;;;;;x
#ca_culture_frank_norman_german_1dummy;Squire Lists;Lices des ecuyers;Knappenlisten;;Listas de escuderos;;;;;;;;;x
#ca_culture_frank_norman_german_dummy;Placeholder Placeholder Placeholder Placeholder Placeholder Placeholder Knight Lists;Lice des cavaliers;Ritterlisten;;Listas de caballeros;;;;;;;;;x
#ca_culture_frank_norman_german_3dummy;Chevalier Lists;Lice des chevaliers;Chevalier-Listen;;Listas de caballeros;;;;;;;;;x
