tradtrait_martial_0;Path of the Warrior;;;;;;;;;;;;;x
tradtrait_martial_0_desc;The path of a warrior is a gauntlet rife with pitfalls and false shortcuts. ;;;;;;;;;;;;;x
tradtrait_martial_6;Martial Code;;;;;;;;;;;;;x
tradtrait_martial_6_desc;The arts and traditions of war were not built overnight. It is a process of refinement and perfection.;;;;;;;;;;;;;x
tradtrait_martial_7;Code of Chivalry;;;;;;;;;;;;;x
tradtrait_martial_7_desc;Glory without honour is as hollow as victory without valour.;;;;;;;;;;;;;x
tradtrait_martial_a1;Valour;;;;;;;;;;;;;x
tradtrait_martial_a1_desc;Fight with the fury of fire unquenched. Your infantry units hit harder and damage enemy morale faster.;;;;;;;;;;;;;x
tradtrait_martial_b1;Fortitude;;;;;;;;;;;;;x
tradtrait_martial_b1_desc;Fight with the invincibility of earth immoveable. Your infantry units hold their ground longer and suffer less morale damage.;;;;;;;;;;;;;x
tradtrait_martial_c1;Determination;;;;;;;;;;;;;x
tradtrait_martial_c1_desc;Fight with the persistence of waves unbound. Your skirmishers hit the enemy harder, and your forces eliminate routing enemies better.;;;;;;;;;;;;;x
tradtrait_martial_d1;Adaptability;;;;;;;;;;;;;x
tradtrait_martial_d1_desc;Fight with the speed of wind untamed. Your cavalry units hit harder, and your host moves faster than others.;;;;;;;;;;;;;x
tradtrait_martial_a2;Valour;;;;;;;;;;;;;x
tradtrait_martial_a2_desc;Fight with the fury of fire unquenched. Your infantry units hit harder and damage enemy morale faster.;;;;;;;;;;;;;x
tradtrait_martial_b2;Fortitude;;;;;;;;;;;;;x
tradtrait_martial_b2_desc;Fight with the invincibility of earth immoveable. Your infantry units hold their ground longer and suffer less morale damage.;;;;;;;;;;;;;x
tradtrait_martial_c2;Determination;;;;;;;;;;;;;x
tradtrait_martial_c2_desc;Fight with the persistence of waves unbound. Your skirmishers hit the enemy harder, and your forces eliminate routing enemies better.;;;;;;;;;;;;;x
tradtrait_martial_d2;Adaptability;;;;;;;;;;;;;x
tradtrait_martial_d2_desc;Fight with the speed of wind untamed. Your cavalry units hit harder, and your host moves faster than others.;;;;;;;;;;;;;x
